"","X_0001","X_0003","X_0006","X_0007","X_0008","X_0009","X_0011","X_0012","X_0013","X_0014","X_0016","X_0017","X_0018","X_0019","X_0020","X_0021","X_0022","X_0023","X_0025","X_0026","X_0027","X_0030","X_0032","X_0035","X_0036","X_0039","X_0041","X_0042","X_0043","X_0044","X_0045","X_0049","X_0052","X_0053","X_0055","X_0057","X_0058","X_0059","X_0060","X_0061","X_0062","X_0063","X_0064","X_0065","X_0068","X_0071","X_0073","X_0077","X_0079","X_0080","X_0081","X_0084","X_0085","X_0088","X_0091","X_0093","X_0094","X_0098","X_0103","X_0104","X_0105","X_0108","X_0110","X_0113","X_0116","X_0123","X_0124","X_0126","X_0131","X_0132","X_0134","X_0136","X_0137","X_0140","X_0142","X_0144","X_0145","X_0146","X_0148","X_0152","X_0153","X_0155","X_0162","X_0165","X_0167","X_0170","X_0175","X_0176","X_0180","X_0182","X_0189","X_0194","X_0195","X_0196","X_0199","X_0200","X_0203","X_0205","X_0208","X_0211","X_0213","X_0214","X_0216","X_0218","X_0219","X_0221","X_0224","X_0225","X_0226","X_0227","X_0234","X_0237","X_0238","X_0247","X_0250","X_0256","X_0257","X_0258","X_0266","X_0269","X_0279","X_0282","X_0283","X_0284","X_0287","X_0295","X_0296","X_0297","X_0301","X_0308","X_0324","X_0331","X_0347","X_0352","X_0354","X_0358","X_0367","X_0374","X_0377","X_0381","X_0386","X_0394","X_0398","X_0415"
"S_06557",0,4672,0,0,0,0,0,0,851,399,315,0,186,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,77,0,102,0,0,0,0,431,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06653",0,4379,0,0,0,0,0,0,225,1242,414,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,96,0,66,0,0,0,0,248,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06749",0,3777,0,0,0,0,0,0,207,0,178,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06845",0,3813,0,0,0,0,0,0,271,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,48,0,0,0,0,72,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06941",0,2911,0,0,0,0,0,0,133,684,218,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,58,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07037",0,3423,0,0,0,0,0,0,81,597,241,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07133",0,3332,0,0,0,0,0,0,174,416,149,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,102,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07229",0,5670,0,0,0,0,0,0,348,977,416,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,55,0,76,0,0,0,0,141,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07325",0,8096,0,98,0,0,0,0,333,4172,777,62,31,0,0,286,0,0,0,0,98,0,0,333,0,0,0,0,0,0,0,0,0,0,70,0,276,108,0,0,0,410,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,186,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07421",0,3371,0,0,0,0,0,0,228,447,193,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,71,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07517",0,13135,0,0,0,0,0,0,951,6855,1026,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,1501,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07613",0,8673,0,88,0,0,0,0,541,5209,1123,81,25,0,0,342,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,79,0,637,248,0,0,0,846,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,1205,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,64,69,0,0,0,0,54,0,0,0,20,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07709",0,5787,0,0,0,0,0,0,441,576,625,0,28,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,41,0,185,0,0,0,0,317,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,116,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07805",0,5798,0,0,0,0,0,0,445,686,568,71,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,60,0,180,0,0,0,0,224,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07901",0,13720,0,130,0,0,0,0,1358,3061,3710,259,138,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,246,0,506,0,0,0,0,1116,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,164,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,74,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,22,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07997",0,15164,0,333,609,0,0,0,1433,1687,3352,243,356,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,85,0,254,0,0,0,0,593,0,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,0,73,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,68,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,23,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08093",0,15737,0,647,0,0,677,0,1344,5784,2834,212,364,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,91,0,177,0,0,0,0,788,0,0,0,0,0,2587,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08189",0,20982,0,817,1279,0,3432,0,699,4588,4338,245,397,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,156,0,245,0,0,0,0,1416,0,0,0,0,0,2516,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,76,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08285",0,20532,163,1208,1789,0,1189,0,1228,2011,2599,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,751,0,0,0,0,0,1476,0,0,0,0,0,0,0,973,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08381",0,21001.5,1106,1908,2505,0,1134,0,1477,1559.5,3344,184,0,0,0,0,0,0,0,0,0,0,68.5,1194.5,0,0,0,0,132.5,0,0,0,0,0,88.5,0,88,0,0,0,0,679.5,0,0,0,0,0,1753,0,0,0,0,0,0,0,1482,0,0,0,295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,152,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08477",0,21471,2049,2608,3221,0,1079,0,1726,1108,4089,368,0,0,0,0,0,0,0,0,0,0,137,1893,0,0,0,0,265,0,0,0,0,0,177,0,0,0,0,0,0,608,0,0,0,0,0,2030,0,0,0,0,0,0,0,1991,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08573",0,27532,3353,2551,2715,0,355,0,1549,1895,4054,273,0,0,0,0,0,0,0,0,0,0,128,1403,0,0,0,0,410,0,0,0,0,0,82,0,0,0,0,0,0,383,0,0,0,0,0,1312,0,0,0,0,0,0,0,2433,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08669",0,41492,2209,5401,3659,0,496,0,4038,1284,3464,321,0,0,0,0,0,0,0,0,0,0,292,1635,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,1158,0,0,0,0,0,0,0,6597,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08765",0,19646,513,2902,2162,0,144,0,1492,1797,2132,218,0,0,0,0,0,0,0,0,0,0,161,679,0,0,0,0,326,0,0,0,0,0,44,0,0,0,0,0,0,174,0,0,0,0,0,570,0,0,0,0,0,0,0,2558,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08861",0,12806,156,1659,1561,0,36,0,1217,281,1975,129,0,0,0,0,0,0,0,0,0,0,67,227,0,0,0,22,245,0,0,0,0,0,36,0,0,0,0,0,0,169,0,0,0,0,0,490,0,0,0,0,0,0,0,1596,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08957",0,9936,41,1450,1105,0,24,0,734,523,1349,0,0,0,0,0,0,0,0,0,0,0,62,138,0,0,0,0,190,0,0,0,0,0,22,0,0,0,0,0,0,127,0,0,0,0,0,298,0,0,0,0,0,0,0,1103,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09053",0,6886,0,624,570,0,10,0,603,493,884,60,0,0,0,0,0,0,0,0,0,0,17,92,0,0,0,0,85,0,0,0,0,0,21,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09149",0,9073,0,1104,660,0,22,0,1041,802,1469,103,0,0,0,0,0,0,0,0,0,0,57,166,0,0,0,0,70,0,0,0,0,0,22,0,0,0,0,0,0,258,0,0,0,0,0,203,0,0,0,0,0,0,0,877,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09245",0,12345,0,1736,934,0,0,0,2106,1376,2553,144,0,0,0,0,0,0,0,0,0,0,86,284,0,0,0,0,158,0,0,0,0,0,50,0,0,0,0,0,0,582,0,0,0,0,0,401,0,0,0,0,0,0,0,1227,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09341",0,7629,0,897,480,0,0,0,1186,883,1561,87,0,0,0,0,0,0,0,0,0,0,56,219,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,327,0,0,0,0,0,299,0,0,0,0,0,0,0,626,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09437",0,7866,0,963,431,0,16,0,1342,1076,1422,93,0,0,0,0,0,0,0,0,0,0,52,181,0,0,0,0,60,0,0,0,0,0,52,0,0,0,0,0,0,387,0,0,0,0,0,387,0,0,0,0,0,0,0,451,0,0,44,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09533",0,7108,0,612,353,0,0,0,1113,1324,1722,96,0,0,0,0,0,0,0,0,0,0,109,164,0,0,0,0,42,0,0,0,0,0,80,0,0,0,0,0,0,353,0,0,0,0,0,365,0,0,0,0,0,0,0,487,0,0,67,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09629",0,11551,0,0,0,0,0,0,508,1779,1769,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,293,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09725",0,9299,0,678,0,0,0,0,1362,1651,1690,0,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09860",0,5675,0,286,0,0,0,0,448,823,888,0,0,0,0,0,0,0,0,0,0,0,121,92,0,0,0,34,0,0,0,0,10,0,81,0,0,0,0,0,0,210,0,0,0,0,0,144,0,0,0,0,0,0,0,220,0,0,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09917",0,8535,0,432,0,0,0,0,1317,1765,1425,0,0,0,0,0,0,0,0,0,0,0,157,189,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,248,0,0,0,0,0,346,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10013",0,10440,0,684,482,0,0,0,2265,1516,2039,59,0,0,0,0,0,0,0,0,0,0,206,400,0,0,0,182,68,0,0,0,68,0,276,0,26,0,0,0,0,535,0,0,0,0,0,1113,0,0,0,0,0,0,0,599,0,0,159,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,29,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,62,0,0,0,32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10109",0,6709,0,231,0,0,0,0,816,1166,1284,0,0,0,0,0,0,0,0,0,0,0,88,227,0,0,0,63,0,0,0,0,25,0,88,0,0,0,0,0,0,210,0,0,0,0,0,261,0,0,0,0,0,0,0,160,0,0,38,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10205",0,7336,0,255,0,0,0,0,989,1407,1529,45,0,0,0,0,0,0,0,0,0,0,101,191,0,0,0,109,0,0,0,0,36,0,182,0,20,0,0,0,0,158,0,0,0,0,0,231,0,0,0,0,0,0,0,170,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10301",0,16597,0,335,0,0,0,0,3811,2502,3066,0,0,0,228,0,0,0,0,0,0,0,255,537,0,0,0,523,127,0,0,0,101,0,356,0,0,0,0,0,0,604,0,0,0,0,0,751,0,0,0,0,0,0,0,403,0,0,27,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10397",0,13689,0,356,233,0,0,0,3302,2187,3273,59,0,0,293,0,0,0,0,0,0,0,216,555,0,0,0,432,38,0,0,0,76,0,500,0,85,0,0,0,0,534,0,0,0,0,0,555,0,0,0,0,0,0,0,318,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,93,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10493",0,69674,0,0,0,0,0,0,9066,1758,5660,0,0,0,2088,0,0,0,0,0,0,0,495,824,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00030",1743,0,0,0,320,0,0,1766,0,0,0,0,0,0,0,0,331,0,46,0,840,0,0,0,0,0,0,0,137,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
