"","X_0001","X_0002","X_0003","X_0004","X_0005","X_0006","X_0011","X_0013","X_0014","X_0015","X_0016","X_0018","X_0019","X_0021","X_0022","X_0024","X_0026","X_0030","X_0031","X_0032","X_0033","X_0036","X_0037","X_0038","X_0039","X_0040","X_0044","X_0047","X_0048","X_0049","X_0050","X_0054","X_0067","X_0069","X_0075","X_0076","X_0083","X_0084","X_0086","X_0087","X_0089","X_0090","X_0098","X_0100","X_0102","X_0107","X_0109","X_0111","X_0117","X_0118","X_0128","X_0130","X_0141","X_0143","X_0147","X_0164","X_0166","X_0171","X_0173","X_0179","X_0181","X_0185","X_0191","X_0198","X_0222","X_0232","X_0241","X_0243","X_0252","X_0254","X_0275","X_0291","X_0309","X_0361","X_0399"
"S_05049",20867,1477,0,0,10296,0,5222,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,550,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05145",26159,4215,0,0,9279,0,5606,0,0,460,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,92,0,0,358,0,0,0,0,716,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05241",17765,2773,0,0,7961,0,2947,0,0,379,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,266,0,0,0,0,583,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05337",17684,3469,0,0,2575,0,2620,0,0,183,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,46,0,0,402,0,0,0,0,365,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05433",16452,744,0,0,6690,0,2589,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,269,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05529",19557,802,0,0,13374,0,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,94,0,0,0,0,595,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05625",9934,306,0,0,4933,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05721",13801,680,0,0,5433,0,2313,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05817",17712,419,0,0,8658,0,1931,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05913",19868,366,0,0,7897,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06009",136284,9526,0,0,72726,0,17516,0,0,1178,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06105",19645,2646,59,0,4470,0,6048,0,0,441,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,348,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,254,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06201",16200,2270,0,0,2509,0,2940,0,0,345,0,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,292,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06297",14165,2700,34,0,4575,0,2694,0,0,537,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,299,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06393",32293,6982,66,0,13897,0,4991,0,0,863,0,0,0,0,0,0,0,0,0,0,0,1354,345,0,0,0,199,0,0,345,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06489",13580,538,0,0,4949,0,1398,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06585",21142,378,0,0,11865,0,4816,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06681",23140,2431,0,0,4296,0,2128,0,0,435,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,76,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06777",19479,367,0,0,7066,0,4136,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06873",18507,793,0,0,8506,0,2120,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,116,0,0,0,0,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06969",27653,2016,0,0,4306,0,2102,0,0,336,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,125,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07065",20207,1457,0,0,6341,0,1179,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07161",16052,779,0,0,9095,0,2224,0,0,369,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07257",46747,514,0,0,28947,0,11705,0,0,235,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07353",4100,202,0,0,4611,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07449",16260,206,0,0,8441,0,2465,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07545",13378.5,170.5,0,0,8073,0,2671,0,0,402,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07641",13378.5,170.5,0,0,8073,0,2671,0,0,402,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07737",10497,135,0,0,7705,0,2877,0,0,316,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07833",8221,0,0,0,8648,0,2652,0,0,53,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07929",17376,291,32,0,13350,0,3152,0,0,362,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08025",11636,156,0,0,10302,0,923,0,0,75,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08121",10928,120,0,0,9211,0,1306,0,0,193,0,51,0,0,0,0,411,0,0,0,0,0,0,0,0,0,15,0,0,0,0,33,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08217",44935,3357,120,0,25986,72,4560,0,0,3609,0,96,0,0,0,0,902,0,0,0,0,0,650,0,0,0,0,0,0,84,0,1299,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08313",23618,840,0,0,12234,12452,3315,0,0,1145,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08409",22899,420,0,0,15348.5,10732,3573.5,0,0,802,0,318.5,0,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.5,0,0,398.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08505",22180,0,0,0,18463,9012,3832,0,0,459,0,506,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08601",37184,0,70,0,10741,28748,4657,0,0,1615,0,480,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,1509,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08697",10864,0,0,0,13324,16825,2639,0,0,277,0,433,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,260,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08793",11473,0,0,0,15492,8842,3800,0,0,0,0,731,0,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08889",5401,0,0,0,7310,12546,1902,0,0,79,0,349,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08985",10471,425,0,0,8266,17717,1002,0,0,121,0,328,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,243,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09081",4238,0,0,0,5298,7159,1435,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09177",3268,0,8,0,6564,6006,1101,0,0,124,0,569,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,225,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09273",11647,0,0,0,3761,5663,1235,0,0,86,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09369",5099,0,0,0,5770,11534,1051,0,0,53,0,1130,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,48,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09465",3260,0,0,0,4685,9040,1009,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,81,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09561",4580,0,0,0,5656,10095,1089,0,0,83,0,752,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,70,0,293,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09657",7112,0,0,0,6098,23055,458,0,0,87,0,421,0,0,0,0,0,0,0,0,0,0,0,4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09753",2615,0,0,0,2213,5513,893,0,0,0,0,454,0,0,0,0,0,0,0,0,0,34,0,532,0,0,0,0,0,0,0,22,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09832",1966,0,0,0,1572,4905,335,0,0,0,0,711,0,0,0,0,0,0,0,0,0,48,0,462,0,0,0,0,0,0,0,22,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09945",5465,0,0,0,3497,3819,239,0,0,0,0,229,0,0,0,0,0,0,0,0,0,263,0,380,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10041",1612,0,0,0,2816,6113,804,0,0,41,0,331,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,273,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10137",1634,0,0,0,2953,7168,1276,0,0,20,0,407,0,0,0,0,0,0,0,0,0,201,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10233",1739,0,0,0,4136,8011,713,0,0,0,0,476,0,0,0,0,0,0,0,0,0,196,0,718,0,0,0,0,0,0,0,28,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10329",999,0,0,0,3112,8442,392,0,0,40,0,335,0,0,0,0,0,0,0,0,0,207,0,753,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10425",2186,0,0,0,3817,8366,2656,0,0,76,0,404,0,0,0,0,0,0,0,0,0,276,0,1174,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10521",5325,0,0,0,4949,11613,1515,0,0,61,0,557,0,0,0,0,0,0,0,0,0,406,0,2157,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00058",0,18702,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,2337,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
"S_00154",0,15791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,3154,2937,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
"S_00250",0,17916,0,0,0,0,0,0,0,0,0,0,0,0,26,63,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,2876,2861,0,0,0,0,0,0,89,0,0,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,63,0,0,0,0,0,74,0,0
"S_00346",0,17869,0,0,0,0,0,0,0,0,0,0,0,0,418,104,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,4086,1232,0,0,0,0,0,0,223,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,90,0,0,0,0,0,195,0,0
"S_00442",0,7657,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,25,0,0
"S_00538",0,14738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,1842,2714,0,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,155,0,0,0,0,0,141,0,0
"S_00634",0,13745,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,2711,0,0,0,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,63,0,0,0,0,0,83,0,0
"S_00730",0,8999,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,1489,1363,0,0,79,0,0,0,0,0,61,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,238,0,0,0,0,0,37,0,0
"S_00826",0,16522,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,2949,2882,0,0,267,0,0,0,0,0,245,7802,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,482,178,0,0,0,0,96,0,0
"S_00922",0,13947,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,2413,2873,0,0,324,0,0,0,0,0,0,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,282,198,0,0,0,0,84,0,0
"S_01018",0,13268,0,0,0,0,0,0,0,0,0,0,0,0,671,70,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,3712,1999,0,0,286,0,0,0,0,0,188,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,235,145,0,0,0,0,0,0,0
"S_01114",0,10601,0,0,0,0,0,0,0,0,0,0,0,0,637,47,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,2623,2831,0,0,330,0,0,0,0,0,208,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,217,236,0,0,0,0,38,0,0
"S_01210",0,18961,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5299,144,0,0,103,0,0,0,0,0,109,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,23,0,0,0,0,29,0,0
"S_01306",0,9819,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,3031,2409,0,0,300,0,0,0,0,0,212,5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,227,0,0,0,0,0,0,0
"S_01402",0,11042,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,2520,2100,0,0,369,0,0,0,0,0,181,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,196,304,0,0,0,0,36,0,0
"S_01498",0,5746,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0
"S_01594",0,12877,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,2967,1716,0,0,526,0,0,0,0,0,259,6715,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,151,487,0,0,0,0,60,0,0
"S_01690",0,11009,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,21,0,0,0,0,0,0,34,0,0,0,0,0,0,2636,144,0,0,151,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0
"S_01786",0,18464,0,0,0,0,0,0,0,0,0,0,0,0,409,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,96,0,0,142,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
"S_01882",0,30342,0,0,0,0,0,0,0,0,0,0,0,0,842,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978,1178,0,0,470,0,0,0,0,0,0,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,549,328,0,0,0,0,0,0,0
"S_01978",0,24086,0,0,0,0,0,0,0,0,0,0,0,0,625,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606,328,0,0,425,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,184,0,0,0,0,0,0,0
"S_02074",0,23162,0,0,0,0,0,0,0,0,0,0,0,0,620,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,653,0,0,310,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,310,0,0,0,0,288,0,0
"S_02170",126,28268,0,0,0,0,0,0,0,0,0,0,0,0,1129,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,275,0,0,342,0,0,0,0,0,59,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,364,0,0,0,0,126,0,0
"S_02266",8930,39138,0,0,1143,0,0,0,0,0,0,0,0,0,2863,82,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,4265,1755,0,0,589,0,0,0,0,0,0,11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,353,1296,0,0,0,0,589,0,0
"S_02362",10075,19822,0,494,376,0,0,0,0,106,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,1411,0,0,388,0,0,0,0,0,223,7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,588,0,0,0,0,0,0,0
