"","X_0001","X_0002","X_0004","X_0005","X_0006","X_0007","X_0008","X_0009","X_0010","X_0011","X_0012","X_0013","X_0015","X_0017","X_0018","X_0019","X_0023","X_0025","X_0026","X_0031","X_0034","X_0036","X_0037","X_0040","X_0041","X_0043","X_0051","X_0064","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0099","X_0101","X_0117","X_0118","X_0119","X_0138","X_0150","X_0161","X_0171","X_0209","X_0226","X_0316","X_0365"
"S_00064",8463,0,0,0,0,0,86,0,0,0,0,0,1188,0,0,12275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,248,0,0,373,988,0,475,0,0,0,0,0
"S_00160",9676,0,537,0,0,0,95,0,0,0,0,0,371,0,0,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,308,0,0,111,0,0,0,0,0
"S_00256",6563,0,1171,0,0,0,97,0,0,0,0,0,326,0,0,15811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,262,0,0,0,0,245,0,0,156,0,0,0,0,0
"S_00352",7562,0,996,0,0,0,125,0,0,0,0,0,50,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00448",2531,0,380,0,0,0,97,0,0,0,0,0,31,0,0,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00544",4691,0,443,0,0,0,172,0,0,0,0,0,400,0,0,15832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,143,0,0,343,0,0,0,0,0
"S_00640",5367,0,405,0,0,0,140,0,0,0,0,0,293,0,0,14227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,643,0,0,0,0,112,0,0,0,0,0,0,0,0
"S_00736",10227,0,372,0,0,0,149,0,0,0,0,0,189,0,0,12845,0,0,0,0,0,0,0,0,0,0,0,0,57,0,166,0,0,1146,0,0,0,0,183,0,0,241,0,0,0,0,0
"S_00832",16046,0,1949,0,0,0,197,0,0,0,0,0,1085,0,0,36076,49,0,0,0,0,0,0,0,0,0,0,62,259,0,407,0,0,4526,0,0,0,0,456,0,0,0,0,0,0,0,0
"S_00928",8854,0,559,0,0,0,175,0,0,0,0,0,670,0,0,19491,0,0,0,0,0,0,0,0,0,0,0,0,76,0,221,0,0,1276,0,0,0,0,175,0,0,285,0,0,0,0,0
"S_01024",15616,0,719,0,0,0,654,0,0,0,0,0,1460,0,0,26131,0,0,0,0,0,0,0,0,0,0,0,0,174,0,425,0,371,2877,0,0,0,0,294,0,0,0,0,0,0,0,0
"S_01120",8938,0,631,0,0,0,148,0,0,0,0,0,1820,0,0,8028,189,0,0,0,0,0,0,0,0,0,0,49,0,0,344,0,0,1304,0,0,0,0,139,0,0,336,0,0,0,0,0
"S_01216",10433,0,4886,0,0,0,589,0,0,0,0,0,8058,0,0,30302,1051,0,0,0,0,0,0,0,0,0,0,36,0,0,716,0,0,1070,0,0,0,0,290,0,0,299,0,0,0,0,0
"S_01312",9129,0,1264,0,0,0,370,0,0,0,0,0,1481,0,0,10621,283,0,0,0,0,0,0,0,0,0,0,76,0,0,131,0,0,163,0,0,0,0,87,0,0,294,0,0,0,0,0
"S_01408",6805,0,1377,0,0,0,49,0,0,0,0,0,1368,0,0,4806,402,0,0,0,0,0,0,0,0,0,0,18,0,0,295,0,0,31,0,0,0,0,58,0,0,174,0,0,0,0,0
"S_01504",4397,0,9996,0,0,0,435,0,0,0,0,0,1564,0,0,12181,3693,0,0,0,0,0,0,0,0,0,0,0,194,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01600",9940,0,5586,0,0,0,174,0,0,0,0,0,1787,0,0,16875,1142,0,0,0,0,0,0,0,0,0,0,52,419,0,239,0,0,0,0,0,0,0,58,0,0,264,0,0,0,0,0
"S_01696",10155,0,9957,0,0,0,731,0,0,0,0,0,7186,0,0,25152,4979,0,0,0,0,0,0,0,0,0,0,0,716,0,731,0,0,0,0,0,0,0,61,0,0,350,0,0,0,0,0
"S_01792",7436,0,7055,0,0,0,816,0,0,0,0,0,3704,0,0,18399,3500,0,0,0,0,0,0,0,0,0,0,0,809,0,462,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0
"S_01888",9247,0,7339,0,0,0,462,0,0,0,0,0,5231,0,0,21535,3976,0,0,0,0,0,0,0,0,90,0,50,713,0,291,0,0,0,0,0,0,0,90,0,0,281,0,0,0,0,0
"S_01984",12429,0,10900,0,0,0,0,0,0,0,0,0,3180,0,0,41123,11604,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02080",9597,0,5422,245,0,0,274,0,0,0,0,0,2113,0,29,18394,2091,0,0,0,0,0,0,0,0,58,0,0,937,0,115,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0
"S_02176",11454,0,5253,1862,0,0,393,0,0,0,0,0,1232,0,264,14860,1347,0,0,0,0,0,0,0,0,88,0,0,2288,0,399,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0
"S_02272",33134,0,13381,17186,0,0,1208,0,0,0,0,0,12021,0,2084,40806,2265,0,0,0,0,0,0,0,0,0,0,151,9273,0,1842,0,0,0,0,0,0,0,362,0,0,816,0,0,0,0,0
"S_02368",30664,0,3326,2785,0,0,595,0,0,0,0,0,2096,0,392,13561,1068,0,0,0,0,0,0,0,0,176,0,0,2961,0,541,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0
"S_02464",11299,0,3145,10342,0,0,330,0,0,0,0,0,4465,0,2019,18172,854,0,0,0,0,0,0,0,0,104,0,0,3592,0,330,0,285,0,0,0,0,0,123,0,0,0,0,0,0,0,0
"S_02560",14058,0,1239,6260,0,0,271,0,0,0,0,0,505,0,2564,12068,388,0,0,0,0,0,0,0,0,0,0,0,697,0,287,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02656",37658,0,889,7516,0,0,748,0,0,0,0,0,2074,0,3680,14814,577,0,0,0,0,0,0,0,0,187,0,0,2308,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02752",19334,0,618,6251,0,0,681,0,0,0,0,0,1066,0,2919,6394,233,0,0,0,0,0,0,0,0,197,0,0,958,0,287,0,224,0,0,0,0,0,54,0,0,0,0,0,0,0,0
"S_02848",32593,0,1316,16986,0,0,1316,0,0,0,0,0,2507,0,6957,12974,815,0,0,0,0,0,0,0,0,376,0,0,2131,0,0,0,689,0,0,0,0,0,439,0,0,0,0,0,0,0,0
"S_02944",22619,0,905,9182,0,0,608,0,0,0,0,0,2612,0,4242,7643,285,0,0,0,0,0,0,0,0,207,0,0,1060,0,427,0,595,0,0,0,0,0,78,0,0,0,0,0,0,0,0
"S_03040",28012,0,2869,8294,0,0,504,0,0,0,0,0,2521,0,4851,7842,296,0,0,0,0,0,0,0,0,243,0,0,869,0,609,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0
"S_03136",11036,0,3904,4133,0,0,263,0,0,0,0,0,256,0,2643,4841,121,0,0,0,0,0,0,0,0,74,0,0,256,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03232",10302,0,3887,3631,0,0,704,0,0,0,0,0,176,0,1824,5295,0,0,0,0,0,0,0,0,0,0,0,0,304,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03328",20733,0,1123,5339,0,0,262,0,0,0,0,0,811,0,3643,4241,0,0,0,0,0,0,0,0,0,112,0,0,487,0,449,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0
"S_03424",12778,0,5282,4203,0,0,0,0,0,0,0,0,0,0,2452,3377,0,0,0,0,0,0,0,0,0,140,0,0,238,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03520",16022,0,5244,8870,0,0,439,0,0,0,0,0,300,0,4775,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03616",19137,0,3247,3995,0,0,0,0,0,0,0,0,1423,0,1368,2627,0,0,0,0,0,0,0,0,0,146,0,0,237,0,803,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0
"S_03712",45986,0,5629,8717,0,0,265,0,0,0,0,0,2682,0,4712,7217,0,0,212,0,0,0,0,0,0,265,0,0,547,0,1729,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0
"S_03808",15054,0,4067,6199,0,0,188,0,0,0,0,0,274,0,3808,2445,0,0,666,0,0,0,0,0,0,0,0,0,235,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03904",24210,0,4708,8502,0,0,419,0,0,0,0,0,586,341,5578,2930,0,0,1314,0,0,0,947,0,0,0,0,0,245,0,1578,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
"S_04000",30623,0,907,6436,0,0,299,0,0,0,0,0,2209,0,2370,2850,0,0,555,0,0,0,1345,0,0,139,0,0,224,0,1110,0,160,0,0,0,0,0,384,0,0,0,0,0,0,0,0
"S_04096",20804,0,652,3656,0,0,0,0,0,0,0,0,1400,0,1668,1614,0,0,727,0,0,0,1507,0,0,0,0,0,107,0,823,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0
"S_04192",18201,0,1568,3915,0,0,87,0,0,0,0,0,1925,0,1233,1687,0,0,530,0,0,0,1244,0,0,0,0,0,0,0,692,0,227,0,0,0,0,0,195,0,0,0,0,0,0,0,0
"S_04288",8798,0,2725,4747,0,0,63,0,0,0,0,0,566,98,1713,1083,0,0,862,0,0,0,573,0,0,46,0,0,60,0,239,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
"S_04384",14472,0,1047,2338,0,0,66,0,0,0,0,0,1358,239,706,777,0,0,861,0,0,0,1507,0,0,42,0,0,0,0,490,0,167,0,0,0,0,0,191,0,108,0,0,0,0,0,0
"S_04480",12004,0,1457,5446,0,0,153,0,0,0,0,0,230,0,2042,700,0,0,3193,0,0,0,1390,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04576",9510,0,1395,5212,0,0,57,0,0,0,0,0,120,0,1623,577,0,0,1293,0,0,0,1103,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04672",7445,0,900,5918,0,0,110,0,0,0,0,0,0,0,2086,373,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04768",4027,0,0,3637,0,0,103,0,0,0,0,0,0,125,1218,78,0,0,830,0,0,0,784,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04864",9660,0,422,5224,0,0,67,0,0,0,0,0,211,150,3164,378,0,0,1560,0,0,0,927,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04960",8246,0,172,4345,0,0,0,0,0,0,0,0,82,0,2177,230,0,0,1207,0,0,0,887,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05056",17159,0,214,8830,0,0,0,0,0,0,0,0,223,297,3380,223,0,0,2145,0,0,0,2358,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05152",24062,0,102,3517,0,0,0,0,0,0,0,0,935,0,2018,537,0,0,1434,0,0,0,2536,0,0,0,0,0,0,0,204,0,157,0,0,0,0,0,139,0,74,0,0,0,0,0,0
"S_05248",23904.5,0,51,3578.5,0,0,0,0,0,0,0,0,1180.5,0,2105.5,433.5,0,0,1329,0,0,0,2471,0,0,0,0,0,0,0,102,0,78.5,0,0,0,0,0,112,0,37,0,0,0,0,0,0
"S_05344",23747,0,0,3640,0,0,0,0,0,0,0,0,1426,0,2193,330,0,0,1224,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
"S_05440",20699,0,0,3718,0,0,0,0,0,0,0,0,888,0,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05536",9432,0,0,3876,0,0,50,0,0,0,0,0,61,0,1863,28,0,0,1073,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05632",8196,0,0,4326,0,0,26,0,0,0,0,0,52,0,880,0,0,0,1486,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05728",7985,0,0,3270,0,0,0,0,0,0,0,0,209,0,1692,0,0,0,713,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05824",18069,0,0,6438,0,0,0,0,0,0,0,0,113,0,1390,0,0,0,3189,0,0,0,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05920",14637,0,0,4667,0,0,0,0,0,0,0,0,0,0,847,0,0,0,2477,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06016",20913,0,0,8217,0,0,0,0,0,0,0,0,1161,0,3074,0,0,0,3307,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06112",19458,0,0,5372,0,0,0,0,0,0,0,0,1037,0,1136,0,0,0,916,0,0,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
"S_06208",17795,0,0,8564,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06304",12448,0,0,6230,0,0,0,0,0,0,0,0,1243,0,616,0,0,0,843,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
"S_06400",18470,0,0,6249,0,0,0,0,0,0,0,0,1096,0,995,0,0,0,1305,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
"S_06496",14724,0,0,9739,0,0,0,0,0,0,0,0,910,0,1819,0,0,0,3630,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06592",10477,0,0,5199,0,0,0,0,0,0,0,0,76,0,839,0,0,0,2463,0,0,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06688",23924,0,0,6355,0,0,0,0,0,0,0,0,1150,0,1023,0,0,0,1507,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
"S_06784",16271,0,0,5788,0,0,33,0,0,0,0,0,276,0,1170,0,0,0,2459,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06880",16792,0,0,7588,0,0,0,0,0,0,0,0,419,0,1125,0,0,0,2100,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06976",37297,0,0,16248,0,0,205,0,0,0,0,0,915,0,4580,0,0,0,2089,0,0,0,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0
"S_07072",17525,0,0,6775,0,0,0,0,0,0,0,0,749,0,1035,0,0,0,976,0,0,0,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
"S_07168",10594,0,0,4102,0,0,0,0,0,0,0,0,193,0,513,0,0,0,993,0,0,0,1277,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07264",16441,0,0,5325,0,0,0,0,0,0,0,0,507,0,1452,0,0,0,1429,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
"S_07360",15817.5,0,0,5613.5,0,0,0,0,0,0,0,0,571.5,0,1007,0,0,0,1714.5,0,0,0,1727.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
"S_07456",15194,0,0,5902,0,0,0,0,0,0,0,0,636,0,562,0,0,0,2000,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"S_07552",12037,0,0,7091.5,0,0,0,0,0,0,0,0,318,0,281,0,0,0,1000,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0
"S_07648",12037,0,0,7091.5,0,0,0,0,0,0,0,0,318,0,281,0,0,0,1000,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0
"S_07744",8880,0,0,8281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07840",13090,0,0,3262,0,0,0,0,0,0,0,0,70,0,156,0,0,0,1862,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07936",21045,0,0,12970,0,0,0,0,0,0,0,0,495,0,389,0,0,0,2668,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08032",15456,0,0,8690,0,0,0,0,0,0,0,0,435,0,314,0,0,0,1619,0,0,0,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08128",14010,0,0,8929,446,0,0,0,0,0,0,0,771,0,655,0,0,0,2984,0,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08224",38279,0,0,28395,14491,0,0,0,0,0,0,0,1633,0,4732,0,0,0,2858,0,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0
"S_08320",24303,0,0,8194,15312,0,0,0,0,0,0,0,786,0,4339,0,0,0,1658,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0
"S_08416",19468,0,0,10022,11619,0,0,0,0,0,0,0,705.5,0,5285.5,0,0,0,1855.5,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,18,0,0,0,0,0,0,0
"S_08512",14633,0,0,11850,7926,0,0,0,0,0,0,0,625,0,6232,0,0,0,2053,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,36,0,0,0,0,0,0,0
"S_08608",33720,0,0,8172,34353,0,0,0,0,0,0,0,1373,0,4621,0,0,0,2588,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0
"S_08704",9748,0,0,8254,15013,0,0,0,0,0,0,0,1005,0,3267,0,0,0,1552,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
"S_08800",7756,0,0,5288,6424,0,0,0,0,0,0,0,113,0,3557,0,0,0,833,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"S_08896",7226,0,0,4966,11921,0,0,0,0,0,0,0,220,0,3175,0,0,0,1091,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"S_08992",8637,0,0,4415,14687,0,0,0,0,0,0,0,116,0,898,0,0,0,432,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
"S_09088",6811,0,0,4084,7483,0,0,0,0,0,0,0,44,0,1899,0,0,0,421,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09184",5627,0,0,2907,6021,0,0,0,0,0,0,0,0,0,1340,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09280",11427,0,0,2462,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09376",6658,0,0,3911,12161,0,0,0,0,0,0,0,0,0,2494,0,0,0,380,87,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09472",6350,0,0,3290,7656,0,0,0,0,0,0,0,0,0,1496,0,0,0,293,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09568",9846,0,0,5685,13502,0,0,0,0,0,0,0,0,0,1937,0,0,0,458,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09664",8546,0,0,4137,16571,0,0,0,0,0,0,0,0,0,328,0,0,0,120,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
"S_09760",8450,0,0,658,4131,0,0,0,0,0,0,0,0,0,448,0,0,0,42,213,0,168,287,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09825",5386,0,0,1154,2678,0,0,0,0,0,0,0,0,0,481,0,0,0,0,50,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09952",8678,0,0,3918,668,0,0,0,0,0,0,0,0,0,479,0,0,0,116,281,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10048",6855,0,0,1059,3818,0,0,0,0,0,0,0,0,0,544,0,0,0,0,180,0,225,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10144",8664,0,0,1116,4118,0,0,0,0,0,0,0,0,0,523,0,0,0,0,242,0,208,0,95,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10240",7614,0,0,1064,4863,0,0,0,0,0,0,0,0,0,483,0,0,0,0,394,0,182,0,81,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10336",9460,0,0,1232,7726,0,0,0,0,0,0,0,0,0,503,0,0,0,0,778,0,394,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10432",10222,0,0,1989,9215,0,0,0,0,0,0,0,0,0,767,0,0,0,0,1327,0,544,211,173,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10528",12437,0,0,1859,7615,0,0,0,0,0,0,0,0,0,558,0,0,0,0,883,0,475,207,181,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
