"sampleID","time","resource","inoculum","replicate.id","treat1","treat2","missing","timeChar"
"S_02608",28,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_028"
"S_02704",29,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_029"
"S_02800",30,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_030"
"S_02896",31,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_031"
"S_02992",32,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_032"
"S_03088",33,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_033"
"S_03184",34,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_034"
"S_03280",35,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_035"
"S_03376",36,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_036"
"S_03472",37,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_037"
"S_03568",38,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_038"
"S_03664",39,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_039"
"S_03760",40,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_040"
"S_03856",41,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_041"
"S_03952",42,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_042"
"S_04048",43,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_043"
"S_04144",44,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_044"
"S_04240",45,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_045"
"S_04336",46,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_046"
"S_04432",47,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_047"
"S_04528",48,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_048"
"S_04624",49,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_049"
"S_04720",50,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_050"
"S_04816",51,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_051"
"S_04912",52,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_052"
"S_05008",53,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_053"
"S_05104",54,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_054"
"S_05200",55,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_055"
"S_05296",56,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_056"
"S_05392",57,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_057"
"S_05488",58,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_058"
"S_05584",59,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_059"
"S_05680",60,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_060"
"S_05776",61,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_061"
"S_05872",62,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_062"
"S_05968",63,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_063"
"S_06064",64,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_064"
"S_06160",65,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_065"
"S_06256",66,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_066"
"S_06352",67,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_067"
"S_06448",68,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_068"
"S_06544",69,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_069"
"S_06640",70,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_070"
"S_06736",71,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_071"
"S_06832",72,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_072"
"S_06928",73,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_073"
"S_07024",74,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_074"
"S_07120",75,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_075"
"S_07216",76,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_076"
"S_07312",77,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_077"
"S_07408",78,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_078"
"S_07504",79,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_079"
"S_07600",80,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_080"
"S_07696",81,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_081"
"S_07792",82,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_082"
"S_07888",83,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_083"
"S_07984",84,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_084"
"S_08080",85,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_085"
"S_08176",86,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_086"
"S_08272",87,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_087"
"S_08368",88,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_088"
"S_08464",89,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_089"
"S_08560",90,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_090"
"S_08656",91,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_091"
"S_08752",92,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_092"
"S_08848",93,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_093"
"S_08944",94,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_094"
"S_09040",95,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_095"
"S_09136",96,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_096"
"S_09232",97,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_097"
"S_09328",98,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_098"
"S_09424",99,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_099"
"S_09520",100,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_100"
"S_09616",101,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_101"
"S_09712",102,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_102"
"S_09873",103,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_103"
"S_09904",104,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_104"
"S_10000",105,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_105"
"S_10096",106,"Medium-A","Soil",4,"Soil/Medium-A","SA","Y","Day_106"
"S_10192",107,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_107"
"S_10288",108,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_108"
"S_10384",109,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_109"
"S_10480",110,"Medium-A","Soil",4,"Soil/Medium-A","SA","N","Day_110"
"1113",NA,NA,NA,NA,NA,NA,NA,NA
"S_00029",1,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_001"
"S_00125",2,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_002"
"S_00221",3,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_003"
"S_00317",4,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_004"
"S_00413",5,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_005"
"S_00509",6,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_006"
"S_00605",7,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_007"
"S_00701",8,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_008"
"S_00797",9,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_009"
"S_00893",10,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_010"
"S_00989",11,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_011"
"S_01085",12,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_012"
"S_01181",13,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_013"
"S_01277",14,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_014"
"S_01373",15,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_015"
"S_01469",16,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_016"
"S_01565",17,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_017"
"S_01661",18,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_018"
"S_01757",19,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_019"
"S_01853",20,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_020"
"S_01949",21,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_021"
"S_02045",22,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_022"
"S_02141",23,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_023"
"S_02237",24,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_024"
"S_02333",25,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_025"
"S_02429",26,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_026"
"S_02525",27,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_027"
"S_02621",28,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_028"
"S_02717",29,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_029"
"S_02813",30,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_030"
"S_02909",31,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_031"
"S_03005",32,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_032"
"S_03101",33,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_033"
"S_03197",34,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_034"
"S_03293",35,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_035"
"S_03389",36,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_036"
"S_03485",37,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_037"
"S_03581",38,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_038"
"S_03677",39,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_039"
"S_03773",40,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_040"
"S_03869",41,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_041"
"S_03965",42,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_042"
"S_04061",43,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_043"
"S_04157",44,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_044"
"S_04253",45,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_045"
"S_04349",46,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_046"
"S_04445",47,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_047"
"S_04541",48,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_048"
"S_04637",49,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_049"
"S_04733",50,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_050"
"S_04829",51,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_051"
"S_04925",52,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_052"
"S_05021",53,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_053"
"S_05117",54,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_054"
"S_05213",55,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_055"
"S_05309",56,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_056"
"S_05405",57,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_057"
"S_05501",58,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_058"
"S_05597",59,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_059"
"S_05693",60,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_060"
"S_05789",61,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_061"
"S_05885",62,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_062"
"S_05981",63,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_063"
"S_06077",64,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_064"
"S_06173",65,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_065"
"S_06269",66,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_066"
"S_06365",67,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_067"
"S_06461",68,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_068"
"S_06557",69,"Medium-A","Soil",5,"Soil/Medium-A","SA","Y","Day_069"
"S_06653",70,"Medium-A","Soil",5,"Soil/Medium-A","SA","Y","Day_070"
"S_06749",71,"Medium-A","Soil",5,"Soil/Medium-A","SA","Y","Day_071"
"S_06845",72,"Medium-A","Soil",5,"Soil/Medium-A","SA","Y","Day_072"
"S_06941",73,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_073"
"S_07037",74,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_074"
"S_07133",75,"Medium-A","Soil",5,"Soil/Medium-A","SA","Y","Day_075"
"S_07229",76,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_076"
"S_07325",77,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_077"
"S_07421",78,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_078"
"S_07517",79,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_079"
"S_07613",80,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_080"
"S_07709",81,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_081"
"S_07805",82,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_082"
"S_07901",83,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_083"
"S_07997",84,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_084"
"S_08093",85,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_085"
"S_08189",86,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_086"
"S_08285",87,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_087"
"S_08381",88,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_088"
"S_08477",89,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_089"
"S_08573",90,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_090"
"S_08669",91,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_091"
"S_08765",92,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_092"
"S_08861",93,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_093"
"S_08957",94,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_094"
"S_09053",95,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_095"
"S_09149",96,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_096"
"S_09245",97,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_097"
"S_09341",98,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_098"
"S_09437",99,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_099"
"S_09533",100,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_100"
"S_09629",101,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_101"
"S_09725",102,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_102"
"S_09860",103,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_103"
"S_09917",104,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_104"
"S_10013",105,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_105"
"S_10109",106,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_106"
"S_10205",107,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_107"
"S_10301",108,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_108"
"S_10397",109,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_109"
"S_10493",110,"Medium-A","Soil",5,"Soil/Medium-A","SA","N","Day_110"
"1114",NA,NA,NA,NA,NA,NA,NA,NA
"S_00030",1,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_001"
"S_00126",2,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_002"
"S_00222",3,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_003"
"S_00318",4,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_004"
"S_00414",5,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_005"
"S_00510",6,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_006"
"S_00606",7,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_007"
"S_00702",8,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_008"
"S_00798",9,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_009"
"S_00894",10,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_010"
"S_00990",11,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_011"
"S_01086",12,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_012"
"S_01182",13,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_013"
"S_01278",14,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_014"
"S_01374",15,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_015"
"S_01470",16,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_016"
"S_01566",17,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_017"
"S_01662",18,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_018"
"S_01758",19,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_019"
"S_01854",20,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_020"
"S_01950",21,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_021"
"S_02046",22,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_022"
"S_02142",23,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_023"
"S_02238",24,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_024"
"S_02334",25,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_025"
"S_02430",26,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_026"
"S_02526",27,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_027"
"S_02622",28,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_028"
"S_02718",29,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_029"
"S_02814",30,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_030"
"S_02910",31,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_031"
"S_03006",32,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_032"
"S_03102",33,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_033"
"S_03198",34,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_034"
"S_03294",35,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_035"
"S_03390",36,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_036"
"S_03486",37,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_037"
"S_03582",38,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_038"
"S_03678",39,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_039"
"S_03774",40,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_040"
"S_03870",41,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_041"
"S_03966",42,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_042"
"S_04062",43,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_043"
"S_04158",44,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_044"
"S_04254",45,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_045"
"S_04350",46,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_046"
"S_04446",47,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_047"
"S_04542",48,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_048"
"S_04638",49,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_049"
"S_04734",50,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_050"
"S_04830",51,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_051"
"S_04926",52,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_052"
"S_05022",53,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_053"
"S_05118",54,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_054"
"S_05214",55,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_055"
"S_05310",56,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_056"
"S_05406",57,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_057"
"S_05502",58,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_058"
"S_05598",59,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_059"
"S_05694",60,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_060"
"S_05790",61,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_061"
"S_05886",62,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_062"
"S_05982",63,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_063"
"S_06078",64,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_064"
"S_06174",65,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_065"
"S_06270",66,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_066"
"S_06366",67,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_067"
"S_06462",68,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_068"
"S_06558",69,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_069"
"S_06654",70,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_070"
"S_06750",71,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_071"
"S_06846",72,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_072"
"S_06942",73,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_073"
"S_07038",74,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_074"
"S_07134",75,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_075"
"S_07230",76,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_076"
"S_07326",77,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_077"
"S_07422",78,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_078"
"S_07518",79,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_079"
"S_07614",80,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_080"
"S_07710",81,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_081"
"S_07806",82,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_082"
"S_07902",83,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_083"
"S_07998",84,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_084"
"S_08094",85,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_085"
"S_08190",86,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_086"
"S_08286",87,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_087"
"S_08382",88,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_088"
"S_08478",89,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_089"
"S_08574",90,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_090"
"S_08670",91,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_091"
"S_08766",92,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_092"
"S_08862",93,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_093"
"S_08958",94,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_094"
"S_09054",95,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_095"
"S_09150",96,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_096"
"S_09246",97,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_097"
"S_09342",98,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_098"
"S_09438",99,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_099"
"S_09534",100,"Medium-A","Soil",6,"Soil/Medium-A","SA","Y","Day_100"
"S_09630",101,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_101"
"S_09726",102,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_102"
"S_09859",103,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_103"
"S_09918",104,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_104"
"S_10014",105,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_105"
"S_10110",106,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_106"
"S_10206",107,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_107"
"S_10302",108,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_108"
"S_10398",109,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_109"
"S_10494",110,"Medium-A","Soil",6,"Soil/Medium-A","SA","N","Day_110"
"1115",NA,NA,NA,NA,NA,NA,NA,NA
"S_00031",1,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_001"
"S_00127",2,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_002"
"S_00223",3,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_003"
"S_00319",4,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_004"
"S_00415",5,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_005"
"S_00511",6,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_006"
"S_00607",7,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_007"
"S_00703",8,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_008"
"S_00799",9,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_009"
"S_00895",10,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_010"
"S_00991",11,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_011"
"S_01087",12,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_012"
"S_01183",13,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_013"
"S_01279",14,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_014"
"S_01375",15,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_015"
"S_01471",16,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_016"
"S_01567",17,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_017"
"S_01663",18,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_018"
"S_01759",19,"Medium-A","Soil",7,"Soil/Medium-A","SA","N","Day_019"
